,Unnamed: 0,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
756,795,AS14.24,2014-04-30,0.152173,0.715009811854651,0.666667,0.0,0.004634,0.0,0.3125,0.2222222222222222,0.029454,0.020641,0.478924,0.0,7.4
777,817,AS14.24,2014-05-22,0.042136,0.2726058658311939,0.8,0.6,0.0,0.0,0.0625,0.2222222222222222,0.012193,0.0,0.729933,0.0,6.8
774,814,AS14.24,2014-05-19,0.007986,0.2657226905914571,0.75,0.25,0.0,0.0,0.0625,0.1111111111111111,0.134093,0.004128,0.647797,0.0,7.0
785,825,AS14.24,2014-05-30,0.035684,0.5215198304213865,1.2,0.2,0.0,0.0,0.75,0.0,0.044056,0.0,0.653086,0.0,7.0
749,788,AS14.24,2014-04-23,0.038353,0.1735967902687712,1.0,-0.25,0.0,0.0,0.1875,0.0,0.129586,0.0,0.57579,0.0,6.8
814,871,AS14.25,2014-04-27,0.022196,0.1909650810038854,0.8,0.0,0.003026,0.073147,0.05,0.0,0.0,0.0,0.702655,0.0,7.2
802,859,AS14.25,2014-04-15,0.080748,0.2539844239430959,0.0,-0.25,0.0,0.0,0.1,0.0714285714285714,0.055647,0.0,0.591902,0.007428,7.2
809,866,AS14.25,2014-04-22,0.127702,0.6535760898538542,1.0,0.25,0.007901,0.001572,0.45,0.0,0.02417,0.0,0.497402,0.0,6.5
815,872,AS14.25,2014-04-28,0.121318,0.7575482035588064,0.4,0.0,0.000151,0.041365,0.6,0.2857142857142857,0.000306,0.023468,0.723469,0.002116,6.0
804,861,AS14.25,2014-04-17,0.121784,1.0,0.0,0.0,0.022995,0.0,0.15,0.0,0.320784,0.0,0.540027,0.0,6.25
823,881,AS14.25,2014-05-07,0.070114,0.5640947753828227,0.0,-0.4,0.000712,0.193815,0.0,0.0714285714285714,0.0,0.112226,0.546445,0.000607,7.0
796,853,AS14.25,2014-04-09,0.101265,0.5590222506937166,0.2,0.0,0.012652,0.053921,0.45,0.1428571428571428,0.216776,0.107992,0.375095,0.005262,6.5
811,868,AS14.25,2014-04-24,0.085764,0.5631861218344814,0.0,-1.2,0.0,0.012689,0.35,0.0,0.067141,0.0,0.754301,0.00417,6.25
813,870,AS14.25,2014-04-26,0.171036,0.4227677088691884,1.0,0.5,0.0,0.0,0.3,0.0,0.343405,0.0,0.522301,0.0,7.4
822,880,AS14.25,2014-05-06,0.081247,0.8059306982923528,0.0,0.0,0.007167,0.058548,0.0,0.0,0.077161,0.097332,0.440086,0.003686,6.8
807,864,AS14.25,2014-04-20,0.027632,0.3435739668738911,0.0,0.0,0.0,0.010286,0.15,0.0,0.040539,0.0,0.659897,0.008707,7.4
810,867,AS14.25,2014-04-23,0.075938,0.490781888514629,0.0,-0.5,0.007266,0.0,0.2,0.2857142857142857,0.205357,0.0,0.562346,0.001058,6.0
806,863,AS14.25,2014-04-19,0.156112,0.3470030439160042,0.0,-0.75,0.004122,0.023335,0.3,0.0,0.235249,0.0,0.52833,0.0,6.8
794,851,AS14.25,2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0714285714285714,0.0,0.0,0.0,0.0,8.0
820,877,AS14.25,2014-05-03,0.059259,0.6520885867849506,0.0,-0.25,0.0,0.00681,0.15,0.0,0.184974,0.029514,0.428224,0.0,7.2
801,858,AS14.25,2014-04-14,0.091096,0.4437562036530894,0.2,0.6,0.0,0.0,0.4,0.0,0.11384,0.0,0.688854,0.000901,6.5
818,875,AS14.25,2014-05-01,0.087123,0.669132681823342,0.4,-1.0,0.015164,0.0,1.0,0.0,0.185076,0.0,0.590793,0.001282,6.5
795,852,AS14.25,2014-04-08,0.181489,0.4583171269836061,1.0,0.5,0.043203,0.020171,0.3,0.1428571428571428,0.135242,0.0,0.675398,0.001635,7.4
805,862,AS14.25,2014-04-18,0.073727,0.6687044879557917,0.0,-0.25,0.0,0.000853,0.2,1.0,0.051556,0.0,0.679978,0.0,7.5
808,865,AS14.25,2014-04-21,0.090625,0.5334295769221973,0.8,-0.4,0.0,0.034882,0.3,0.7142857142857143,0.314822,0.0,0.373893,0.005497,8.25
843,903,AS14.26,2014-04-10,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
873,934,AS14.26,2014-05-11,0.073305,0.4139888908236095,0.0,0.4,0.0,0.0,0.5555555555555556,0.1428571428571428,0.232712,0.001669,0.513866,0.003694,6.4
879,940,AS14.26,2014-05-17,0.133427,0.3692986148005301,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.450828,0.056191,0.349567,0.0,7.2
854,914,AS14.26,2014-04-21,0.093981,0.5891783122225269,0.0,-0.2,0.0,0.0,0.0,0.0,0.589263,0.024691,0.273691,0.0,7.25
863,923,AS14.26,2014-04-30,0.084028,0.5768892438949451,0.2,-0.2,0.0,0.0,0.0,0.0,0.29691,0.004973,0.55009,0.0,6.8
857,917,AS14.26,2014-04-24,0.076872,0.5690888472336206,-0.4,0.0,0.0,0.0,0.2222222222222222,0.0,0.329304,0.008917,0.493973,0.004998,6.6
831,891,AS14.26,2014-03-29,0.0,0.0,1.0,-0.2,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,7.2
832,892,AS14.26,2014-03-30,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
884,945,AS14.26,2014-05-22,0.143476,0.5627172606902573,0.4,-0.2,0.0,0.0,0.1111111111111111,0.0,0.359563,0.012593,0.274837,0.001094,6.2
890,951,AS14.26,2014-05-28,0.079299,0.8315168646338507,-0.4,0.6,0.0,0.0,0.1111111111111111,0.0,0.476954,0.046517,0.302267,0.016923,7.4
870,931,AS14.26,2014-05-08,0.105632,0.6943402918381261,0.4,-0.2,0.0,0.0,0.0,0.0,0.176774,0.128499,0.27351,0.008546,6.8
883,944,AS14.26,2014-05-21,0.12877,0.3191013678775075,0.8,0.2,0.0,0.0,0.5555555555555556,0.0,0.424454,0.017874,0.382272,0.001921,6.6
830,890,AS14.26,2014-03-28,0.0,0.0,1.0,0.2,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,8.2
852,912,AS14.26,2014-04-19,0.215784,0.2435258050701262,1.0,1.0,0.0,0.0,0.0,0.0,0.518343,0.0,0.331795,0.0,8.0
872,933,AS14.26,2014-05-10,0.07102,0.4576610963448362,1.0,0.6,0.0,0.0,0.7777777777777778,0.1428571428571428,0.57407,0.0,0.253601,0.012879,6.2
840,900,AS14.26,2014-04-07,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,6.4
885,946,AS14.26,2014-05-23,0.104035,0.4064124923305809,0.0,0.2,0.0,0.0,0.2222222222222222,0.0,0.244549,0.0,0.453856,0.0,7.6
836,896,AS14.26,2014-04-03,0.0,0.0,0.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
848,908,AS14.26,2014-04-15,0.100203,0.6584172549875589,0.4,0.2,0.015419,0.0,0.0,0.5714285714285714,0.626307,0.0,0.070975,0.0,6.8
861,921,AS14.26,2014-04-28,0.160014,0.4320793187614706,1.0,1.0,0.0,0.0,0.4444444444444444,0.0,0.375029,0.042706,0.451104,0.0,6.6
828,888,AS14.26,2014-03-26,0.0,0.0,0.0,0.6,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,6.2
845,905,AS14.26,2014-04-12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
827,887,AS14.26,2014-03-25,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
874,935,AS14.26,2014-05-12,0.015354,0.6373456785687628,0.4,0.0,0.0,0.0,0.0,0.0,0.343665,0.03917,0.44874,0.0,7.0
859,919,AS14.26,2014-04-26,0.284123,0.4583819528096009,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.285132,0.009299,0.546486,0.0,7.8
882,943,AS14.26,2014-05-20,0.118441,0.8269846762019198,0.8,-0.4,0.0,0.0,0.0,0.0,0.644099,0.014303,0.186085,0.0,7.0
829,889,AS14.26,2014-03-27,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
887,948,AS14.26,2014-05-25,0.129498,0.6292052376819047,1.0,-0.5,0.0,0.0,0.1111111111111111,0.0,0.319997,0.024538,0.302187,0.0,7.2
849,909,AS14.26,2014-04-16,0.085895,0.2692803529074686,0.2,0.2,0.0,0.0,0.1111111111111111,0.1428571428571428,0.690981,0.0,0.126906,0.0,6.0
841,901,AS14.26,2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
868,929,AS14.26,2014-05-06,0.050141,0.5238381171427762,0.0,0.0,0.0,0.0,0.1111111111111111,0.1428571428571428,0.765954,0.020021,0.069299,0.0,6.8
860,920,AS14.26,2014-04-27,0.078777,0.1793662204935655,0.8,0.8,0.0,0.0,0.4444444444444444,0.2857142857142857,0.372036,0.032998,0.227407,0.01071,8.0
871,932,AS14.26,2014-05-09,0.11315,0.6240515185912523,0.6,0.2,0.0,0.0,0.0,0.0,0.431613,0.053791,0.325684,0.003244,8.0
869,930,AS14.26,2014-05-07,0.091315,0.1960198217818652,0.4,0.0,0.0,0.0,0.2222222222222222,0.0,0.548808,0.0,0.177018,0.0,6.6
865,925,AS14.26,2014-05-02,0.143029,0.3622357941680532,0.8,0.2,0.0,0.0,0.0,0.0,0.459946,0.064666,0.354321,0.002545,7.8
851,911,AS14.26,2014-04-18,0.076884,0.79877240626814,0.8,0.6,0.0,0.0,0.0,1.0,0.592899,0.0,0.304163,0.0,8.0
877,938,AS14.26,2014-05-15,0.141308,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.185444,0.009473,0.683492,0.0,7.4
875,936,AS14.26,2014-05-13,0.129872,0.5680558893127222,0.6,0.4,0.0,0.0,0.0,0.0,0.306211,0.005568,0.31174,0.0,6.0
881,942,AS14.26,2014-05-19,0.07498,0.4562842009474595,1.0,-0.4,0.0,0.0,0.2222222222222222,0.0,0.582498,0.019697,0.278297,0.0,7.6
850,910,AS14.26,2014-04-17,0.081516,0.4658829217127981,-0.2,0.0,0.0,0.0,0.0,0.0,0.431862,0.0,0.376037,0.0,7.2
853,913,AS14.26,2014-04-20,0.032867,0.5443309929386047,1.0,0.6,0.0,0.0,0.0,0.0,0.804687,0.009016,0.12226,0.0,6.4
891,952,AS14.26,2014-05-29,0.028571,0.0148752800732067,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772158,0.0,6.4
855,915,AS14.26,2014-04-22,0.107226,0.5790178396645569,1.0,0.5,0.0,0.0,0.0,0.0,0.308553,0.0,0.347219,0.00082,6.2
864,924,AS14.26,2014-05-01,0.116824,0.4226956641710749,0.4,0.0,0.0,0.0,0.5555555555555556,0.0,0.319302,0.0,0.205002,0.0,7.2
888,949,AS14.26,2014-05-26,0.054654,0.5349565759535541,1.0,0.2,0.0,0.0,0.2222222222222222,0.0,0.446461,0.041966,0.297353,0.014101,5.8
919,990,AS14.27,2014-04-29,0.0875,0.4119804342666921,0.4,-1.2,0.0,0.046752,0.1666666666666666,0.0,0.461673,0.0,0.248412,0.0,6.6
912,983,AS14.27,2014-04-22,0.097,0.5057240870203649,0.8,-1.0,0.0,0.091446,0.3333333333333333,1.0,0.161303,0.0,0.314377,0.0,8.0
899,970,AS14.27,2014-04-09,0.112153,0.5507920317357432,0.8,0.4,0.0,0.019046,0.0,0.0,0.182105,0.0,0.558581,0.0,7.4
892,963,AS14.27,2014-04-02,0.153125,0.0318358515985413,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,0.439241,0.0,0.31176,0.0,7.4
918,989,AS14.27,2014-04-28,0.131597,0.5386365125675169,0.8,0.2,0.0,0.023732,0.2222222222222222,0.0,0.357762,0.0,0.254417,0.0,7.2
924,995,AS14.27,2014-05-04,0.08654,0.6413226066803649,0.6,-0.2,0.0,0.008866,0.0,0.0,0.37701,0.0,0.46085,0.0,7.666667
913,984,AS14.27,2014-04-23,0.071381,0.3185543358620447,0.8,0.0,0.0,0.091912,0.0555555555555555,0.0,0.27709,0.0,0.419522,0.0,7.6
910,981,AS14.27,2014-04-20,0.180903,0.5746148251937301,0.6,-0.4,0.0,0.039711,0.1666666666666666,0.0,0.212769,0.0,0.473826,0.0,6.8
931,1003,AS14.27,2014-05-12,0.100036,0.3745797082495519,1.0,0.0,0.0,0.027231,0.1111111111111111,0.0,0.215226,0.0,0.522635,0.009023,6.8
905,976,AS14.27,2014-04-15,0.090269,0.4769972023297992,0.6,-0.6,0.0,0.032319,0.0,0.0,0.248539,0.0,0.480653,0.0,7.8
932,1004,AS14.27,2014-05-13,0.070833,0.4420707691339214,0.4,0.8,0.0,0.003465,0.1666666666666666,0.6,0.207898,0.0,0.512703,0.0,7.5
897,968,AS14.27,2014-04-07,0.084375,0.4643964107374561,0.8,1.0,0.0,0.028399,0.0,0.0,0.153907,0.0,0.625575,0.0,7.6
923,994,AS14.27,2014-05-03,0.090625,0.5413789700485208,0.0,1.2,0.0,0.0,0.1111111111111111,0.0,0.097441,0.0,0.684806,0.0,7.4
911,982,AS14.27,2014-04-21,0.078125,0.3872022572795986,0.2,0.0,0.0,0.029387,0.0555555555555555,0.2,0.237266,0.0,0.460458,0.027246,7.8
906,977,AS14.27,2014-04-16,0.118181,0.7275632035008637,1.0,-1.4,0.0,0.016908,0.0,0.0,0.127026,0.0,0.39497,0.0,7.6
916,987,AS14.27,2014-04-26,0.361806,0.5452445633108228,1.666667,0.666667,0.0,0.0,1.0,0.0,0.096023,0.0,0.321647,0.012045,8.0
902,973,AS14.27,2014-04-12,0.077131,0.4051775429637161,0.5,0.25,0.0,0.039983,0.1666666666666666,0.2,0.337231,0.0,0.433434,0.0,8.75
915,986,AS14.27,2014-04-25,0.139971,0.3997453906883672,0.6,1.2,0.0,0.044923,0.2222222222222222,0.0,0.15884,0.0,0.42202,0.008371,9.333333
921,992,AS14.27,2014-05-01,0.112392,0.5245844785468537,0.8,0.4,0.0,0.079974,0.0555555555555555,0.0,0.154239,0.033714,0.463338,0.0,7.2
894,965,AS14.27,2014-04-04,0.139243,0.2903646503663696,0.2,1.0,0.0,0.158005,0.1666666666666666,1.0,0.310347,0.0,0.274299,0.0,7.4
903,974,AS14.27,2014-04-13,0.137177,0.2453621966296311,1.5,0.5,0.0,0.01332,0.1111111111111111,0.2,0.338068,0.0,0.333152,0.0,7.6
933,1005,AS14.27,2014-05-14,0.088333,0.2298440153507382,0.75,1.0,0.0,0.0,0.0,0.0,0.219895,0.0,0.595057,0.0,7.0
904,975,AS14.27,2014-04-14,0.080903,0.1275480380564559,0.8,-0.8,0.0,0.059663,0.0,0.0,0.033501,0.0,0.424361,0.025031,7.2
893,964,AS14.27,2014-04-03,0.078819,0.3555950797814339,0.6,-0.4,0.0,0.101884,0.0555555555555555,0.2,0.331669,0.0,0.281767,0.0,7.0
895,966,AS14.27,2014-04-05,0.051389,0.6405425906208744,0.6,-0.2,0.0,0.03571,0.0555555555555555,0.2,0.394595,0.0,0.39487,0.0,7.0
896,967,AS14.27,2014-04-06,0.080903,0.4417729052350129,0.2,-1.0,0.012031,0.03359,0.1666666666666666,0.4,0.247314,0.0,0.511027,0.006273,7.6
926,998,AS14.27,2014-05-07,0.10194,0.3492148330455196,0.8,0.6,0.0,0.006882,0.1666666666666666,0.8,0.03997,0.0,0.614222,0.0,7.0
900,971,AS14.27,2014-04-10,0.125,0.4258593854917553,0.4,-0.2,0.0,0.056143,0.0,0.8,0.196728,0.0,0.492971,0.0,5.8
955,1032,AS14.28,2014-04-20,0.031284,0.2186715560919838,1.0,-0.4,0.0,0.038225,0.0,0.0,0.35898,0.050442,0.03112,0.0,8.0
968,1046,AS14.28,2014-05-04,0.029219,0.3326959460443259,0.666667,-0.4,0.0,0.044133,0.0,0.0,0.183208,0.062689,0.151055,0.003575,7.0
951,1028,AS14.28,2014-04-16,0.035892,0.4019746431136247,-0.4,0.6,0.0,0.000399,0.0,0.0,0.352394,0.143162,0.316059,0.007794,7.8
963,1040,AS14.28,2014-04-28,0.092357,0.1015987388629366,1.0,-0.5,0.0,0.0,0.0,0.0,0.113189,0.029188,0.263314,0.0,7.0
969,1048,AS14.28,2014-05-06,0.072095,0.2670878404369427,0.0,0.0,0.0,0.003109,0.1,0.0,0.263504,0.030022,0.33356,0.004695,6.333333
937,1014,AS14.28,2014-04-02,0.043216,0.4700284258693517,0.4,-0.2,0.0,0.005347,0.2,0.0,0.304667,0.074379,0.229156,0.00379,8.0
964,1042,AS14.28,2014-04-30,0.030598,0.0541778382447215,0.2,-0.2,0.0,0.0,0.0,0.0,0.578074,0.0,0.277923,0.0,6.4
949,1026,AS14.28,2014-04-14,0.10612,0.4302621430055136,0.5,-1.0,0.0,0.008649,0.0,0.125,0.176291,0.00351,0.468064,0.006089,6.8
950,1027,AS14.28,2014-04-15,0.117259,0.3894153462683176,0.4,-0.2,0.0,0.095789,0.0,0.0,0.320481,0.0,0.314988,0.00445,6.2
938,1015,AS14.28,2014-04-03,0.151113,0.3624013557749955,1.25,0.0,0.0,0.0,0.0,0.0,0.255394,0.109504,0.313811,0.009567,5.75
954,1031,AS14.28,2014-04-19,0.020545,0.2465412745715475,0.333333,-0.5,0.0,0.0,0.1,0.0,0.323945,0.045555,0.130957,0.003558,7.8
945,1022,AS14.28,2014-04-10,0.223848,0.3232033833687555,0.5,-1.0,0.0,0.013222,0.0,0.0,0.181014,0.110298,0.317958,0.0,7.4
947,1024,AS14.28,2014-04-12,0.037193,0.454054283230703,1.25,-0.75,0.0,0.085876,0.0,0.0,0.287982,0.041016,0.26991,0.003681,7.2
967,1045,AS14.28,2014-05-03,0.054199,0.3154725323184591,1.0,0.0,0.0,0.058452,0.2,0.0,0.238744,0.018141,0.303338,0.005506,6.8
958,1035,AS14.28,2014-04-23,0.095115,0.3681527081967232,1.0,0.333333,0.0,0.010046,0.0,0.125,0.25611,0.015266,0.32753,0.00574,8.0
948,1025,AS14.28,2014-04-13,0.042425,0.3858587491459172,0.75,-0.6,0.0,0.038791,0.2,0.0,0.256014,0.026466,0.387717,0.01095,6.8
966,1044,AS14.28,2014-05-02,0.082264,0.3485504007196209,1.0,-0.5,0.0,0.023023,0.1,0.0,0.319531,0.012365,0.297155,0.0,7.4
952,1029,AS14.28,2014-04-17,0.107937,0.3752713986413795,0.75,-0.5,0.0,0.016735,0.2,0.0,0.347551,0.072676,0.222566,0.0,5.8
962,1039,AS14.28,2014-04-27,0.053142,0.5533415047231837,0.5,0.25,0.0,0.003668,0.0,0.0,0.120435,0.039941,0.113073,0.012174,7.5
944,1021,AS14.28,2014-04-09,0.243847,0.484435117692824,1.0,-1.0,0.0,0.000328,0.0,0.125,0.136109,0.018834,0.175301,0.0,7.0
942,1019,AS14.28,2014-04-07,0.111667,0.4533053136569397,1.25,0.2,0.0,0.014881,0.0,0.0,0.316999,0.094374,0.238067,0.008735,7.8
936,1013,AS14.28,2014-04-01,0.12661,0.3400351915006716,0.0,0.0,0.0,0.05311,0.2,0.0,0.245944,0.001319,0.352094,0.0,6.8
953,1030,AS14.28,2014-04-18,0.034751,0.4151205181252701,0.0,-0.2,0.0,0.092841,0.0,0.0,0.151722,0.02227,0.229576,0.00678,6.75
935,1012,AS14.28,2014-03-31,0.024151,0.0739573647260777,0.0,0.0,0.0,0.0,0.0,0.0,0.369521,0.096769,0.049836,0.0,7.5
1001,1088,AS14.29,2014-05-02,0.320999,0.206919606187884,0.0,0.0,0.203347,0.0,0.0,0.6363636363636364,0.091163,0.0,0.181089,0.0,8.0
998,1084,AS14.29,2014-04-28,0.078792,0.467847007579238,0.4,-0.4,0.091193,0.0,0.0,0.0,0.33682,0.203875,0.248697,0.0,7.6
999,1085,AS14.29,2014-04-29,0.208523,0.7436497313945902,0.8,0.4,0.135202,0.0,0.0,0.0909090909090909,0.2601,0.178011,0.2751,0.0,7.8
993,1079,AS14.29,2014-04-23,0.094811,0.7504026174040896,0.6,0.6,0.133095,0.0,1.0,0.0909090909090909,0.339575,0.033083,0.277256,0.0,7.8
986,1072,AS14.29,2014-04-16,0.03189,0.7434586821155197,1.0,0.0,0.053133,0.0,0.25,0.4545454545454545,0.43395,0.181583,0.26131,0.0,7.6
1002,1089,AS14.29,2014-05-03,0.291548,0.1143486793481371,1.0,1.0,3.288268,0.0,0.0,0.1818181818181818,0.065694,0.018731,0.182507,0.0,8.0
981,1067,AS14.29,2014-04-11,0.018978,0.4298536534850435,0.6,0.2,0.143471,0.0,0.0,0.0,0.460717,0.014554,0.364369,0.0,8.25
1012,1100,AS14.29,2014-05-14,0.125,0.0004641107165239,0.4,0.2,0.964363,0.0,0.0,0.0,18.137843,0.0,27.55043,0.0,6.0
1008,1096,AS14.29,2014-05-10,0.122339,1.0,0.4,-0.2,0.083668,0.0,0.25,0.0909090909090909,0.447015,0.001757,0.438272,0.0,7.0
977,1063,AS14.29,2014-04-07,0.195409,0.6985331892962271,0.2,-0.6,0.071209,0.0,0.0,0.0,0.654662,0.004212,0.222492,0.0,7.8
978,1064,AS14.29,2014-04-08,0.137567,0.9283028209410988,1.0,-0.8,0.096338,0.0,0.0,0.3636363636363636,0.460593,0.046849,0.304961,0.0,7.6
990,1076,AS14.29,2014-04-20,0.008417,0.1925292405162993,0.75,-0.5,0.068729,0.0,0.0,0.0,0.521323,0.0,0.328989,0.0,7.2
1010,1098,AS14.29,2014-05-12,0.149517,0.8518285969002964,0.8,-0.2,0.07395,0.0,0.0,0.5454545454545454,0.392838,0.062854,0.456837,0.0,8.2
988,1074,AS14.29,2014-04-18,0.154781,0.5620533691474633,0.25,-0.25,0.154885,0.0,0.25,0.0909090909090909,0.514587,0.054179,0.315989,0.0,7.0
975,1061,AS14.29,2014-04-05,0.149882,0.4247947468124872,0.8,0.8,0.125654,0.0,0.0,0.1818181818181818,0.40598,0.0,0.361087,0.0,7.75
997,1083,AS14.29,2014-04-27,0.044896,0.4417908357632752,0.0,-0.75,0.073052,0.0,0.0,0.0,0.700149,0.044912,0.125869,0.0,7.0
1006,1094,AS14.29,2014-05-08,0.117693,0.5794319314526342,1.0,0.4,0.21033,0.0,0.25,0.1818181818181818,0.338869,0.001414,0.491859,0.0,7.4
1011,1099,AS14.29,2014-05-13,0.115248,0.8166204064798882,0.8,0.6,0.064492,0.0,0.5,0.5454545454545454,0.545142,0.00407,0.479363,0.0,7.6
1000,1086,AS14.29,2014-04-30,0.091215,0.5733186019939983,0.2,-0.4,0.075149,0.0,0.25,0.1818181818181818,0.450589,0.019756,0.349628,0.0,7.6
995,1081,AS14.29,2014-04-25,0.165108,0.244651383088298,0.75,0.0,0.168581,0.0,0.0,0.0909090909090909,0.033013,0.0,0.604167,0.0,6.0
974,1060,AS14.29,2014-04-04,0.015126,0.2476011947822372,0.75,-1.25,0.031843,0.0,0.25,0.0,0.500182,0.043374,0.208392,0.0,8.2
992,1078,AS14.29,2014-04-22,0.166466,0.8081244216050232,0.0,-0.2,0.134584,0.0,0.75,1.0,0.302907,0.012117,0.375218,0.0,7.6
989,1075,AS14.29,2014-04-19,0.070833,0.4684819454295724,0.2,-0.6,4.434168,0.0,0.25,0.2727272727272727,0.57216,0.0,0.286538,0.0,7.5
971,1057,AS14.29,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2727272727272727,0.0,0.0,0.0,0.0,8.5
976,1062,AS14.29,2014-04-06,0.114635,0.5949244662676781,0.8,0.0,0.036333,0.0,0.0,0.5454545454545454,0.74735,0.0,0.224715,0.0,7.2
1003,1090,AS14.29,2014-05-04,0.372982,0.1964677529618088,1.0,-1.0,1.879433,0.0,0.25,0.6363636363636364,0.286615,0.0,0.400209,0.0,7.333333
1004,1092,AS14.29,2014-05-06,0.089946,0.8789211535984228,0.0,0.0,0.129192,0.0,0.0,0.0,0.255148,0.0,0.14219,0.0,7.8
979,1065,AS14.29,2014-04-09,0.068404,0.3506030662733128,0.4,0.4,0.106692,0.0,0.0,0.0,0.56865,0.0,0.561101,0.0,8.6
1029,1118,AS14.30,2014-04-06,0.091038,0.5077722543176252,1.0,-1.2,0.0,0.187418,0.0,0.0,0.105379,0.358716,0.185385,0.009449,7.6
1044,1133,AS14.30,2014-04-21,0.111134,0.6963703039898437,1.0,-1.6,0.0,0.000284,0.0,0.0,0.162346,0.202054,0.614538,0.0,8.0
1033,1122,AS14.30,2014-04-10,0.133553,0.5610524930710097,1.0,-1.0,0.0,0.092348,0.0,0.4,0.124068,0.345795,0.323224,0.0,7.666667
1030,1119,AS14.30,2014-04-07,0.121952,0.8026317000722116,1.0,0.0,0.0,0.048044,0.0,0.0,0.060155,0.169046,0.559649,0.004591,7.8
1047,1136,AS14.30,2014-04-24,0.134198,0.546305731877292,1.2,-1.2,0.0,0.000822,0.0,0.0,0.242377,0.139823,0.535031,0.0,7.5
1055,1144,AS14.30,2014-05-02,0.135877,0.850182841642586,1.0,-1.0,0.0,0.010309,0.1333333333333333,0.0,0.100591,0.410116,0.381188,0.0,7.8
1032,1121,AS14.30,2014-04-09,0.160936,0.8972825563637842,1.0,-0.5,0.00022,0.13958,0.2,1.0,0.08393,0.229171,0.323128,0.0,8.2
1024,1113,AS14.30,2014-04-01,0.15715,0.6338684370928872,1.2,-1.2,0.0,0.0,0.4,0.4,0.091167,0.405074,0.355086,0.0,7.6
1022,1111,AS14.30,2014-03-30,0.11265,0.5757311515348345,1.0,-1.2,0.003782,0.0,0.4,0.0,0.186652,0.288426,0.398745,8.6e-05,7.6
1021,1110,AS14.30,2014-03-29,0.132524,0.8598897020872469,1.0,-1.4,0.012884,0.0,0.1333333333333333,0.0,0.098699,0.283364,0.539861,0.0,7.6
1046,1135,AS14.30,2014-04-23,0.093626,0.5076894385334284,1.0,-1.4,0.0,0.009169,0.0,0.0,0.193983,0.260208,0.474863,0.0,8.2
1050,1139,AS14.30,2014-04-27,0.126081,0.600820973097188,1.0,-1.0,0.0,0.0,0.0666666666666666,0.0,0.078338,0.475396,0.144243,0.001886,8.0
1045,1134,AS14.30,2014-04-22,0.148634,0.5322811847620033,1.2,-0.8,0.0,0.0,0.1333333333333333,0.6,0.124603,0.161985,0.422461,0.0,7.6
1023,1112,AS14.30,2014-03-31,0.23452,0.6383066322708266,1.0,-0.8,0.0,0.0,0.0,0.0,0.077762,0.106932,0.727583,0.0,7.8
1019,1108,AS14.30,2014-03-27,0.160133,0.8777383874059067,1.0,-0.75,0.002032,0.0,0.1333333333333333,0.0,0.217732,0.203758,0.483196,0.0,7.8
1042,1131,AS14.30,2014-04-19,0.099853,0.5558348064741927,1.0,-1.2,0.0,0.114172,0.0666666666666666,0.0,0.192935,0.369535,0.160188,0.000266,7.75
1026,1115,AS14.30,2014-04-03,0.125173,0.7115132816903661,1.0,0.2,0.007264,0.0,0.0666666666666666,0.0,0.203642,0.381426,0.256323,0.0,7.8
1027,1116,AS14.30,2014-04-04,0.14254,0.7695231698300753,1.0,-1.2,0.0,0.0,0.2,0.0,0.093076,0.311401,0.318527,0.0,8.0
1056,1145,AS14.30,2014-05-03,0.181973,0.2702468848760409,1.0,-1.2,0.0,0.004769,0.2,0.0,0.208647,0.503679,0.192141,0.0,7.8
1031,1120,AS14.30,2014-04-08,0.159023,0.7926493284568988,1.0,-0.6,0.0,0.091391,0.0,0.0,0.08477,0.196202,0.441704,0.0,7.75
1014,1103,AS14.30,2014-03-22,0.220791,0.7147151456102864,1.0,-0.8,0.0,0.0,0.0,0.0,0.131084,0.141245,0.59189,0.0,7.8
